"estimate","statistic","p.value","method","alternative","im.cell","microbe","cancer"
0.1661846,1108.975,0.4837782,"Spearman's rank correlation rho","two.sided","Eosinophils","Thermobifida","GU"
0.1256431,1162.895,0.5976295,"Spearman's rank correlation rho","two.sided","Neutrophils","Thermobifida","GU"
0.02766858,1293.201,0.9078175,"Spearman's rank correlation rho","two.sided","TILs","Thermobifida","GU"
-0.4013778,1863.832,0.07941969,"Spearman's rank correlation rho","two.sided","B.cells.naive","Thermobispora","GU"
-0.1441106,1521.667,0.544407,"Spearman's rank correlation rho","two.sided","B.cells.memory","Thermobispora","GU"
-0.2363798,1644.385,0.3156833,"Spearman's rank correlation rho","two.sided","T.cells.CD8","Thermobispora","GU"
-0.3426241,1785.69,0.1391963,"Spearman's rank correlation rho","two.sided","T.cells.CD4.naive","Thermobispora","GU"
0.02132855,1301.633,0.9288816,"Spearman's rank correlation rho","two.sided","T.cells.CD4.memory.resting","Thermobispora","GU"
-0.04597039,1391.141,0.8473903,"Spearman's rank correlation rho","two.sided","T.cells.CD4.memory.activated","Thermobispora","GU"
0.3470249,868.4569,0.1338597,"Spearman's rank correlation rho","two.sided","T.cells.follicular.helper","Thermobispora","GU"
-0.2135127,1613.972,0.3660693,"Spearman's rank correlation rho","two.sided","T.cells.regulatory..Tregs.","Thermobispora","GU"
0.04003362,1276.755,0.8669182,"Spearman's rank correlation rho","two.sided","T.cells.gamma.delta","Thermobispora","GU"
0.420815,770.3161,0.06465477,"Spearman's rank correlation rho","two.sided","NK.cells.resting","Thermobispora","GU"
-0.2465703,1657.938,0.2946455,"Spearman's rank correlation rho","two.sided","NK.cells.activated","Thermobispora","GU"
-0.54759,2058.295,0.01244742,"Spearman's rank correlation rho","two.sided","Macrophages.M0","Thermobispora","GU"
-0.279948,1702.331,0.2319153,"Spearman's rank correlation rho","two.sided","Macrophages.M1","Thermobispora","GU"
-0.315173,1749.18,0.1758837,"Spearman's rank correlation rho","two.sided","Macrophages.M2","Thermobispora","GU"
-0.3246009,1761.719,0.1626122,"Spearman's rank correlation rho","two.sided","Dendritic.cells.resting","Thermobispora","GU"
0.3854809,817.3104,0.09324664,"Spearman's rank correlation rho","two.sided","Dendritic.cells.activated","Thermobispora","GU"
0.4102857,784.32,0.07237089,"Spearman's rank correlation rho","two.sided","Mast.cells.resting","Thermobispora","GU"
0.1141903,1178.127,0.6316784,"Spearman's rank correlation rho","two.sided","Mast.cells.activated","Thermobispora","GU"
-0.137062,1512.292,0.5644649,"Spearman's rank correlation rho","two.sided","Eosinophils","Thermobispora","GU"
0.5987277,533.6922,0.005283634,"Spearman's rank correlation rho","two.sided","Neutrophils","Thermobispora","GU"
-0.2391607,1648.084,0.309855,"Spearman's rank correlation rho","two.sided","TILs","Thermobispora","GU"
-0.2900877,1715.817,0.2147277,"Spearman's rank correlation rho","two.sided","B.cells.naive","Thermothelomyces","GU"
0.03213447,1287.261,0.8930148,"Spearman's rank correlation rho","two.sided","B.cells.memory","Thermothelomyces","GU"
0.03909774,1278,0.8711872,"Spearman's rank correlation rho","two.sided","T.cells.CD8","Thermothelomyces","GU"
-0.03705398,1379.282,0.876748,"Spearman's rank correlation rho","two.sided","T.cells.CD4.naive","Thermothelomyces","GU"
-0.006769463,1339.003,0.9774031,"Spearman's rank correlation rho","two.sided","T.cells.CD4.memory.resting","Thermothelomyces","GU"
-0.307617,1739.131,0.187039,"Spearman's rank correlation rho","two.sided","T.cells.CD4.memory.activated","Thermothelomyces","GU"
0.4954607,671.0373,0.02632385,"Spearman's rank correlation rho","two.sided","T.cells.follicular.helper","Thermothelomyces","GU"
-0.1472044,1525.782,0.5357068,"Spearman's rank correlation rho","two.sided","T.cells.regulatory..Tregs.","Thermothelomyces","GU"
0.02309088,1299.289,0.9230212,"Spearman's rank correlation rho","two.sided","T.cells.gamma.delta","Thermothelomyces","GU"
0.1009001,1195.803,0.6721005,"Spearman's rank correlation rho","two.sided","NK.cells.resting","Thermothelomyces","GU"
-0.04938146,1395.677,0.836208,"Spearman's rank correlation rho","two.sided","NK.cells.activated","Thermothelomyces","GU"
-0.3501912,1795.754,0.1301106,"Spearman's rank correlation rho","two.sided","Macrophages.M0","Thermothelomyces","GU"
-0.3695567,1821.51,0.1087887,"Spearman's rank correlation rho","two.sided","Macrophages.M1","Thermothelomyces","GU"
0.1067669,1188,0.6533651,"Spearman's rank correlation rho","two.sided","Macrophages.M2","Thermothelomyces","GU"
-0.03941409,1382.421,0.8689605,"Spearman's rank correlation rho","two.sided","Dendritic.cells.resting","Thermothelomyces","GU"
0.2866431,948.7646,0.2204696,"Spearman's rank correlation rho","two.sided","Dendritic.cells.activated","Thermothelomyces","GU"
0.2595543,984.7928,0.2691179,"Spearman's rank correlation rho","two.sided","Mast.cells.resting","Thermothelomyces","GU"
0.1265062,1161.747,0.5950948,"Spearman's rank correlation rho","two.sided","Mast.cells.activated","Thermothelomyces","GU"
-0.03988612,1383.049,0.8674044,"Spearman's rank correlation rho","two.sided","Eosinophils","Thermothelomyces","GU"
0.3430355,873.7628,0.1386912,"Spearman's rank correlation rho","two.sided","Neutrophils","Thermothelomyces","GU"
-0.001503759,1332,0.9974639,"Spearman's rank correlation rho","two.sided","TILs","Thermothelomyces","GU"
-0.4256722,1896.144,0.06131187,"Spearman's rank correlation rho","two.sided","B.cells.naive","Thermothielavioides","GU"
0.1542455,1124.854,0.5161483,"Spearman's rank correlation rho","two.sided","B.cells.memory","Thermothielavioides","GU"
0.03609023,1282,0.8812167,"Spearman's rank correlation rho","two.sided","T.cells.CD8","Thermothielavioides","GU"
-0.1270422,1498.966,0.5935227,"Spearman's rank correlation rho","two.sided","T.cells.CD4.naive","Thermothielavioides","GU"
-0.1421587,1519.071,0.5499289,"Spearman's rank correlation rho","two.sided","T.cells.CD4.memory.resting","Thermothielavioides","GU"
0.02641156,1294.873,0.9119896,"Spearman's rank correlation rho","two.sided","T.cells.CD4.memory.activated","Thermothielavioides","GU"
0.3802373,824.2845,0.09817259,"Spearman's rank correlation rho","two.sided","T.cells.follicular.helper","Thermothielavioides","GU"
0.1847271,1084.313,0.435581,"Spearman's rank correlation rho","two.sided","T.cells.regulatory..Tregs.","Thermothielavioides","GU"
0.4113064,782.9625,0.07159417,"Spearman's rank correlation rho","two.sided","T.cells.gamma.delta","Thermothielavioides","GU"
0.05833285,1252.417,0.807012,"Spearman's rank correlation rho","two.sided","NK.cells.resting","Thermothielavioides","GU"
-0.1925877,1586.142,0.4159437,"Spearman's rank correlation rho","two.sided","NK.cells.activated","Thermothielavioides","GU"
-0.2732095,1693.369,0.2438174,"Spearman's rank correlation rho","two.sided","Macrophages.M0","Thermothielavioides","GU"
-0.3581271,1806.309,0.1210422,"Spearman's rank correlation rho","two.sided","Macrophages.M1","Thermothielavioides","GU"
0,1330,1,"Spearman's rank correlation rho","two.sided","Macrophages.M2","Thermothielavioides","GU"
-0.1150891,1483.069,0.6289791,"Spearman's rank correlation rho","two.sided","Dendritic.cells.resting","Thermothielavioides","GU"
0.4078256,787.592,0.07426895,"Spearman's rank correlation rho","two.sided","Dendritic.cells.activated","Thermothielavioides","GU"
-0.0009269795,1331.233,0.9969053,"Spearman's rank correlation rho","two.sided","Mast.cells.resting","Thermothielavioides","GU"
0.2605425,983.4785,0.2672338,"Spearman's rank correlation rho","two.sided","Mast.cells.activated","Thermothielavioides","GU"
-0.1468149,1525.264,0.5367987,"Spearman's rank correlation rho","two.sided","Eosinophils","Thermothielavioides","GU"
0.4073045,788.2851,0.07467572,"Spearman's rank correlation rho","two.sided","Neutrophils","Thermothielavioides","GU"
-0.06165414,1412,0.7966867,"Spearman's rank correlation rho","two.sided","TILs","Thermothielavioides","GU"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","B.cells.naive","Thermus","GU"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","B.cells.memory","Thermus","GU"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.CD8","Thermus","GU"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.CD4.naive","Thermus","GU"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.CD4.memory.resting","Thermus","GU"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.CD4.memory.activated","Thermus","GU"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.follicular.helper","Thermus","GU"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.regulatory..Tregs.","Thermus","GU"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.gamma.delta","Thermus","GU"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","NK.cells.resting","Thermus","GU"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","NK.cells.activated","Thermus","GU"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Macrophages.M0","Thermus","GU"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Macrophages.M1","Thermus","GU"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Macrophages.M2","Thermus","GU"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Dendritic.cells.resting","Thermus","GU"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Dendritic.cells.activated","Thermus","GU"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Mast.cells.resting","Thermus","GU"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Mast.cells.activated","Thermus","GU"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Eosinophils","Thermus","GU"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Neutrophils","Thermus","GU"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","TILs","Thermus","GU"
-0.3489457,1794.098,0.1315763,"Spearman's rank correlation rho","two.sided","B.cells.naive","Thiohalobacter","GU"
-0.05551551,1403.836,0.8161765,"Spearman's rank correlation rho","two.sided","B.cells.memory","Thiohalobacter","GU"
-0.2123496,1612.425,0.368748,"Spearman's rank correlation rho","two.sided","T.cells.CD8","Thiohalobacter","GU"
0.04771264,1266.542,0.8416751,"Spearman's rank correlation rho","two.sided","T.cells.CD4.naive","Thiohalobacter","GU"
-0.08662906,1445.217,0.7164889,"Spearman's rank correlation rho","two.sided","T.cells.CD4.memory.resting","Thiohalobacter","GU"
-0.2645137,1681.803,0.2597458,"Spearman's rank correlation rho","two.sided","T.cells.CD4.memory.activated","Thiohalobacter","GU"
0.1763927,1095.398,0.4569239,"Spearman's rank correlation rho","two.sided","T.cells.follicular.helper","Thiohalobacter","GU"
0.1141831,1178.137,0.6317002,"Spearman's rank correlation rho","two.sided","T.cells.regulatory..Tregs.","Thiohalobacter","GU"
0.3367678,882.0988,0.1465276,"Spearman's rank correlation rho","two.sided","T.cells.gamma.delta","Thiohalobacter","GU"
0.06947335,1237.6,0.7710204,"Spearman's rank correlation rho","two.sided","NK.cells.resting","Thiohalobacter","GU"
-0.2736559,1693.962,0.2430171,"Spearman's rank correlation rho","two.sided","NK.cells.activated","Thiohalobacter","GU"
-0.09750592,1459.683,0.6825698,"Spearman's rank correlation rho","two.sided","Macrophages.M0","Thiohalobacter","GU"
-0.4853449,1975.509,0.03006432,"Spearman's rank correlation rho","two.sided","Macrophages.M1","Thiohalobacter","GU"
-0.09789168,1460.196,0.681377,"Spearman's rank correlation rho","two.sided","Macrophages.M2","Thiohalobacter","GU"
-0.2747355,1695.398,0.2410884,"Spearman's rank correlation rho","two.sided","Dendritic.cells.resting","Thiohalobacter","GU"
0.2707375,969.9191,0.2482801,"Spearman's rank correlation rho","two.sided","Dendritic.cells.activated","Thiohalobacter","GU"
0.5068937,655.8314,0.02254882,"Spearman's rank correlation rho","two.sided","Mast.cells.resting","Thiohalobacter","GU"
-0.2413273,1650.965,0.3053596,"Spearman's rank correlation rho","two.sided","Mast.cells.activated","Thiohalobacter","GU"
-0.3323187,1771.984,0.1522747,"Spearman's rank correlation rho","two.sided","Eosinophils","Thiohalobacter","GU"
0.3548165,858.094,0.1247685,"Spearman's rank correlation rho","two.sided","Neutrophils","Thiohalobacter","GU"
-0.1475905,1526.295,0.5346255,"Spearman's rank correlation rho","two.sided","TILs","Thiohalobacter","GU"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","B.cells.naive","Torulaspora","GU"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","B.cells.memory","Torulaspora","GU"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.CD8","Torulaspora","GU"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.CD4.naive","Torulaspora","GU"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.CD4.memory.resting","Torulaspora","GU"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.CD4.memory.activated","Torulaspora","GU"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.follicular.helper","Torulaspora","GU"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.regulatory..Tregs.","Torulaspora","GU"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","T.cells.gamma.delta","Torulaspora","GU"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","NK.cells.resting","Torulaspora","GU"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","NK.cells.activated","Torulaspora","GU"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Macrophages.M0","Torulaspora","GU"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Macrophages.M1","Torulaspora","GU"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Macrophages.M2","Torulaspora","GU"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Dendritic.cells.resting","Torulaspora","GU"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Dendritic.cells.activated","Torulaspora","GU"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Mast.cells.resting","Torulaspora","GU"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Mast.cells.activated","Torulaspora","GU"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Eosinophils","Torulaspora","GU"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","Neutrophils","Torulaspora","GU"
NA,NA,NA,"Spearman's rank correlation rho","two.sided","TILs","Torulaspora","GU"
-0.2585564,1673.88,0.2710289,"Spearman's rank correlation rho","two.sided","B.cells.naive","Toxoplasma","GU"
0.1068471,1187.893,0.6538972,"Spearman's rank correlation rho","two.sided","B.cells.memory","Toxoplasma","GU"
-0.02105263,1358,0.931603,"Spearman's rank correlation rho","two.sided","T.cells.CD8","Toxoplasma","GU"
-0.1305712,1503.66,0.5832174,"Spearman's rank correlation rho","two.sided","T.cells.CD4.naive","Toxoplasma","GU"
0.2467093,1001.877,0.2943646,"Spearman's rank correlation rho","two.sided","T.cells.CD4.memory.resting","Toxoplasma","GU"
-0.1273969,1499.438,0.5924834,"Spearman's rank correlation rho","two.sided","T.cells.CD4.memory.activated","Toxoplasma","GU"
0.3999898,798.0135,0.08056228,"Spearman's rank correlation rho","two.sided","T.cells.follicular.helper","Toxoplasma","GU"
-0.1659657,1550.734,0.4843623,"Spearman's rank correlation rho","two.sided","T.cells.regulatory..Tregs.","Toxoplasma","GU"
0.01154544,1314.645,0.9614696,"Spearman's rank correlation rho","two.sided","T.cells.gamma.delta","Toxoplasma","GU"
0.2758986,963.0548,0.2390216,"Spearman's rank correlation rho","two.sided","NK.cells.resting","Toxoplasma","GU"
-0.1432062,1520.464,0.5469623,"Spearman's rank correlation rho","two.sided","NK.cells.activated","Toxoplasma","GU"
-0.1283028,1500.643,0.5898328,"Spearman's rank correlation rho","two.sided","Macrophages.M0","Toxoplasma","GU"
-0.1676339,1552.953,0.4799183,"Spearman's rank correlation rho","two.sided","Macrophages.M1","Toxoplasma","GU"
0.1654135,1110,0.4842024,"Spearman's rank correlation rho","two.sided","Macrophages.M2","Toxoplasma","GU"
-0.1529267,1533.392,0.5197857,"Spearman's rank correlation rho","two.sided","Dendritic.cells.resting","Toxoplasma","GU"
0.05670718,1254.579,0.8122973,"Spearman's rank correlation rho","two.sided","Dendritic.cells.activated","Toxoplasma","GU"
0.4264106,762.8739,0.06081532,"Spearman's rank correlation rho","two.sided","Mast.cells.resting","Toxoplasma","GU"
0.07078321,1235.858,0.7668166,"Spearman's rank correlation rho","two.sided","Mast.cells.activated","Toxoplasma","GU"
-0.1994306,1595.243,0.3992456,"Spearman's rank correlation rho","two.sided","Eosinophils","Toxoplasma","GU"
0.3936473,806.4491,0.08593922,"Spearman's rank correlation rho","two.sided","Neutrophils","Toxoplasma","GU"
0.08270677,1220,0.7286771,"Spearman's rank correlation rho","two.sided","TILs","Toxoplasma","GU"
-0.3405377,1782.915,0.1417779,"Spearman's rank correlation rho","two.sided","B.cells.naive","Trypanosoma","GU"
0.1815598,1088.525,0.4436293,"Spearman's rank correlation rho","two.sided","B.cells.memory","Trypanosoma","GU"
-0.03458647,1376,0.8862383,"Spearman's rank correlation rho","two.sided","T.cells.CD8","Trypanosoma","GU"
0.3176056,907.5846,0.1723911,"Spearman's rank correlation rho","two.sided","T.cells.CD4.naive","Trypanosoma","GU"
0.1662279,1108.917,0.4836625,"Spearman's rank correlation rho","two.sided","T.cells.CD4.memory.resting","Trypanosoma","GU"
-0.03107243,1371.326,0.8965322,"Spearman's rank correlation rho","two.sided","T.cells.CD4.memory.activated","Trypanosoma","GU"
