"node","closeness"
"SOCS2",9887806.0574028
"DNAJB5",9886261.95097676
"s__Rhodoferax ferrireducens",9885888.7384297
"ATP2A1",9885611.60953984
"SRXN1",9885536.00290175
"CCDC144NL",9882913.60268594
"KLF12",9881960.20901284
"ANO5",9881110.08677703
"FMO4",9881085.70071745
"MIR572",9878815.24648574
"MS4A1",9877854.74153482
"CIB2",9877098.52064936
"PYGL",9876375.86414073
"VCAN",9875587.38437367
"SELE",9874913.54605649
"MIR548I2",9874097.22236341
"KLF8",9873708.9125863
"CENPF",9873604.26218094
"SLC8A3",9872880.36507183
"GMPR",9872624.12093995
"ANGPTL4",9871799.91403569
"SNORA69",9871714.30014231
"SLCO4A1",9871124.89430664
"MIR548I3",9870678.67609576
"PTK7",9870611.08191638
"EVPL",9870371.42393162
"CFB",9870236.97611617
"TRIM45",9869899.68382735
"GPR68",9869670.13236038
"DNAH1",9868312.98195638
"CYP2J2",9867258.01487825
"TLN2",9866286.56222516
"MICB",9865782.87276501
"TMEM107",9865498.71299643
"KHDRBS2",9865254.41155544
"IGFBP3",9865089.70667053
"MDGA1",9864161.47738949
"ZNF699",9862694.28948697
"s__Clostridium sp. JN-1",9859991.04076725
"LCN15",9854961.07347516
"GAGE12B",9854378.19097763
"SCGB3A1",9853316.36421577
"B4GALNT1",9853285.05538904
"ITPR3",9853109.64473954
"NAPEPLD",9852414.93133678
"SMARCA4",9851713.07242482
"s__Mycobacterium florentinum",9851500.35617757
"BPIFA1",9850707.96377742
"s__Pseudomonas viridiflava",9849884.39085112
"VMO1",9849487.92743997
"APOD",9849370.13549854
"DAPP1",9848817.79149693
"SERPINA3",9848671.77472229
"PCDHGB5",9847806.71764858
"MXD1",9846944.27220493
"s__Pseudonocardia sp. CGMCC 4.1532",9845415.52477454
"SH3BGR",9845143.46960867
"SLC25A10",9844855.5257834
"ACAA2",9844133.20491019
"PLAC8",9844110.93414867
"DHCR7",9838164.17549025
"ZNF256",9836782.47203084
"DEFA5",9836623.68846906
"TNFSF8",9836588.00643147
"DHRS2",9835656.41638676
"MIR3661",9835457.47153359
"MIR1272",9833360.37773687
"MFAP3L",9831486.29061433
"KCNJ5",9831163.10906167
"MST1R",9830954.36964962
"FBXO32",9830902.18873292
"MIR1185-1",9830324.64237689
"NUDT10",9828822.19527594
"C1QTNF3-AMACR",9828811.64524464
"PCDHA13",9828320.68708021
"ZNF702P",9828057.61695969
"g__Saccharothrix",9828057.6075413
"s__Saccharothrix sp. 6-C",9828057.6075413
"SLC16A5",9827094.06036309
"LCP1",9825226.3752891
"TAS2R20",9824996.31955537
"s__Bifidobacterium asteroides",9824096.91615807
"PCDHB12",9823693.63331671
"ROR2",9823368.56237521
"SOX12",9822322.000264
"ABCA9",9821768.39939762
"ZNF677",9821560.50508759
"RAB3D",9821276.60200631
"SYTL5",9820834.58859592
"RP1",9820739.01322928
"OR2A20P",9820374.68855468
"SCRN1",9820173.64435846
"UBE2T",9820114.40049023
"PDE8B",9820011.97118605
"EBF2",9819859.90194472
"SNX20",9819806.14324523
"MMACHC",9819579.17551694
"s__Candidatus Paracaedibacter acanthamoebae",9817158.93225948
"A1BG",9816676.12588863
"HLA-DQB2",9815727.2226031
"FGG",9814543.62570448
"RGS5",9814370.66492616
"COQ10A",9814176.66900988
"TTC16",9814060.03397284
"DYNC1I1",9813078.99963748
"ZNF737",9811904.75652017
"FABP4",9811901.52426847
"FEZ1",9811369.86382273
"KRT10",9808589.44314962
"GNB4",9808469.79881848
"MOB4",9808214.39544462
"CDKN2D",9807937.73462175
"s__Corynebacterium aurimucosum",9807698.24253842
"MIR497HG",9807305.91967513
"ITGAM",9804092.10331578
"BIRC3",9803611.45120189
"CHSY3",9803046.99494666
"SLC16A6",9801602.30966318
"NAALADL2",9799959.33467793
"SLC37A2",9798379.84905422
"s__Acinetobacter sp. MYb10",9797724.91258717
"CABLES1",9797683.6387551
"HMGCS2",9795668.42004269
"ADAMTS2",9795265.85497059
"COL15A1",9794472.75141007
"PTPN7",9794457.35850139
"TSHR",9793514.20493927
"s__Anaerocolumna cellulosilytica",9793421.37951029
"FRS2",9792378.31871582
"HHEX",9791021.15680476
"TAS2R19",9790418.01056958
"KREMEN2",9789502.18163305
"DDAH1",9789046.2704508
"EXOSC4",9789006.7712008
"o__Maricaulales",9788883.92911039
"f__Maricaulaceae",9788883.92911039
"FAM71F2",9787747.42579531
"MIR329-1",9786174.13199561
"ASB3",9786016.08422709
"s__Corynebacterium imitans",9785924.7490946
"CD48",9785296.55443531
"SLC5A1",9785098.00309526
"MYZAP",9784861.93182098
"HOXD13",9784473.03222406
"XYLB",9784144.49615956
"NOS2",9783717.5555788
"EYA1",9782983.22562307
"MIR770",9782924.32999524
"TACSTD2",9782815.94599843
"CORO2B",9782159.00279539
"PDE3A",9781586.62772612
"o__Gemmatales",9781390.95779806
"f__Gemmataceae",9781390.95779806
"VNN3",9780816.03640579
"KIF20A",9779076.86837863
"CCL19",9777920.56569287
"GADD45G",9777820.32162021
"LILRA1",9775145.16815777
"MAGI2",9774649.15287762
"s__Burkholderia ambifaria",9774510.4107668
"SNORA80B",9771295.28294992
"MIR1289-2",9771291.91099074
"CDKL4",9770139.63608329
"DIO2",9765982.14146959
"MAGEA2B",9764965.90440556
"TAS2R31",9764735.9285394
"FAM49A",9764399.6879685
"CDH1",9764180.1671977
"ST6GALNAC5",9762343.54085139
"PCP4L1",9761893.54379016
"TUBA1B",9761705.49791558
"ADAMTSL4",9761146.79475643
"TWIST2",9760559.78081982
"ADAM19",9760083.41195681
"THSD4",9759649.5589179
"ZNF429",9758918.35800521
"EYA4",9757691.12305665
"SOX15",9757486.99533219
"DCHS2",9757048.37088482
"CARD6",9755371.26544196
"GRAP",9755162.25175299
"PFN1P2",9754778.34378025
"UCHL1",9754671.28829778
"SLAMF8",9753661.41714089
"SEMA4F",9752783.61362987
"ARHGEF5",9751280.92053667
"NEFM",9750935.55167246
"TNNT1",9750809.39587298
"PCDH11X",9747396.18504865
"B3GNT3",9743858.90161801
"TNFAIP2",9743487.67389649
"APLN",9742729.89859465
"g__Arachidicoccus",9739793.73879176
"MIR657",9738921.56036709
"CD9",9738074.11626119
"BUB1B",9737606.26035386
"RCOR2",9737555.26555222
"SRCIN1",9737223.0605135
"NLGN4X",9737197.77250244
"MIR218-1",9736895.63415123
"f__Dysgonomonadaceae",9736437.13834628
"AP3S2",9736231.92305436
"MAPK8IP2",9735812.0930612
"ZNF876P",9733669.49005393
"CHCHD7",9733622.61780017
"CENPI",9732531.97642801
"SP5",9732291.37789601
"CD46",9732226.48830109
"s__Microbacterium aurum",9731812.91500011
"s__Streptomyces incarnatus",9730002.97425876
"ADD2",9729190.60750687
"ARHGEF19",9729112.56828951
"ACSM5",9728570.26324676
"OSBP2",9728325.573206
"MYH1",9724988.9502834
"CAPG",9723356.09316528
"AKR7A3",9722804.23108223
"PLXNB3",9722042.58884223
"TMPRSS9",9721499.23555556
"ZNF423",9720779.99754116
"FAM72B",9720226.73428726
"GRAPL",9719968.0966629
"CHRDL2",9718597.46374202
"FOXC2",9717286.62437397
"CDT1",9714959.14265934
"RFTN1",9714345.00150306
"SDCBP2",9713752.34999816
"LTC4S",9712339.01952246
"CD5",9711842.28761758
"MIR766",9711657.84009899
"TNFSF13B",9711633.46824062
"NAP1L5",9710186.60532835
"SLC39A3",9708451.84545085
"ZNF25",9708004.24118671
"KCNS3",9707563.90565239
"SAPCD1",9706378.63151088
"TNNT3",9704832.02344851
"CISH",9704490.70270951
"SNORD115-23",9704480.53837899
"MAPK10",9704434.76929747
"TMEM53",9703630.54803872
"SCGB1A1",9701760.04373611
"f__unclassified-g__Plesiomonas",9700758.58234377
"g__Plesiomonas",9700758.58234377
"s__Plesiomonas shigelloides",9700758.58234377
"TTLL1",9699716.96864323
"s__Listeria monocytogenes",9699397.612904
"NCS1",9698511.49304402
"RAB20",9698281.14144152
"BNC2",9696009.3473567
"CABP1",9695975.05197948
"s__Cupriavidus sp. EM10",9695542.23238474
"VCAM1",9695371.80655051
"SNORD115-34",9693231.988378
"SLC6A14",9692839.60681242
"ACSS1",9692279.39821431
"CXCL11",9691758.31243226
"CASP5",9691234.57821955
"SNORA70G",9690953.77371668
"ZNF704",9690583.63612041
"ABCA4",9689532.28626402
"CHGB",9688679.87968669
"MUSTN1",9688309.84394626
"ESM1",9687579.34128734
"SPAG5",9687486.82132266
"s__Pseudomonas yamanorum",9686728.75773794
"TBX21",9686066.47237006
"g__Zygosaccharomyces",9685827.47074024
"s__Zygosaccharomyces rouxii",9685827.47074024
"GSTA2",9684807.4627317
"FLRT2",9684487.819123
"g__Gardnerella",9681625.8308883
"g__Anaerocolumna",9680825.46554748
"CHST1",9678532.44257972
"ARHGEF35",9678154.63246193
"LOXHD1",9676571.19504915
"RPS6KA6",9671459.03635366
"SPON2",9669597.59343778
"VSTM4",9669353.57050357
"MB21D2",9669309.02473919
"KRBA2",9667276.38744552
"RTEL1",9666567.25199109
"SGCA",9663499.24959994
"PDE1A",9663384.91830989
"OPN3",9663262.95633373
"ZNF578",9662898.70126347
"CAV2",9661676.58135651
"NEDD8-MDP1",9660622.38835979
"TRPC6",9658699.61573524
"IGLL1",9658399.64513447
"SCARNA14",9658264.08187003
"SEMA6A",9655682.19919726
"MIR217",9655619.43705129
"TIAM2",9655222.94937731
"g__Aerosticca",9652952.05263153
"s__Aerosticca soli",9652952.05263153
"PRRX1",9652630.58929068
"DNAH14",9651753.41253878
"HEXIM2",9651020.64618296
"PDZK1IP1",9650729.76132561
"CD200R1",9650538.3305687
"GLDC",9649633.72945415
"MYH3",9649415.40866166
"SNORA84",9648152.77139578
"RHCE",9646361.99033574
"ANO1",9645783.39283659
"MEIS1",9645060.19337637
"GSTM3",9644079.71464801
"MPZL2",9640989.66428632
"JAK3",9636148.43055205
"ARHGEF4",9635722.73380895
"DZIP1",9635401.60154773
"MYO7B",9634624.85064952
"RDH10",9630846.30187001
"DSG2",9630692.70149275
"SPSB2",9629476.4345165
"SFTPD",9628503.18173055
"ELF3",9627832.74425378
"PSMB9",9626802.39556905
"MIR210",9626768.52094177
"PRKG1",9626741.82225947
"KCNG1",9626403.05377539
"RASGRP1",9623502.73061115
"MRPL34",9622399.9384735
"PNMA2",9621917.19148876
"s__Microbacterium hominis",9621212.04955234
"SCLY",9621128.73771714
"YBX2",9620705.74665927
"RUNX2",9620628.39319812
"MIR659",9620541.61410596
"DNAH2",9620485.80539792
"ZNF660",9620231.59969243
"DPF3",9619093.00347937
"KCNA3",9618709.57804652
"SPP1",9618558.02514925
"LOC100128398",9614084.30533048
"CHST6",9611226.69363758
"DUSP5",9610613.99802328
"KIAA0408",9610375.93202335
"PKP3",9607126.42408845
"SOX9",9606344.39872681
"MIR412",9605226.77282642
"NOS3",9605189.66641478
"GRAP2",9604054.40779264
"ANKRD20A8P",9601805.72017458
"CFHR4",9601618.06551995
"CD53",9600864.88761982
"RPLP0P2",9600636.89212038
"SLC26A2",9595927.05922198
"MACROD2",9594228.07188405
"CRIP1",9594102.89489001
"PPP1R32",9592813.10684029
"CCL11",9592189.41175901
"AFF3",9591511.46144086
"MIR1291",9589694.73921617
"GSTA1",9589146.67013322
"CRYM",9588536.11665252
"SEC16B",9588100.43782171
"FAM20C",9588061.03529783
"MIR216A",9587453.81537301
"SYNM",9587214.37991696
"PRF1",9585960.76115195
"BCL2A1",9583769.48918611
"LYNX1",9582599.4435531
"RAB4B",9581115.28699087
"LRP12",9580737.59964788
"PCDHA3",9580379.97123193
"STRA6",9580291.56946251
"PABPC4L",9579239.07624919
"IL11RA",9578745.51957198
"KIAA0319",9577593.42304461
"ABI1",9577214.47374016
"COL8A1",9576713.87702904
"FAM110B",9575549.82099878
"g__Filomicrobium",9573743.43604803
"s__Candidatus Filomicrobium marinum",9573743.43604803
"s__Roseomonas sp. 546",9573690.87072125
"TUBB3",9572647.79759375
"RPP21",9572259.59133969
"TMEM150A",9571531.32971696
"FOXS1",9571047.54528831
"GPAT2",9570615.66420119
"MME",9568974.13014539
"c__Caldilineae",9568574.31190176
"o__Caldilineales",9568574.31190176
"f__Caldilineaceae",9568574.31190176
"g__Caldilinea",9568574.31190176
"s__Caldilinea aerophila",9568574.31190176
"LEF1",9568292.99560895
"SCPEP1",9565467.52707346
"KCNJ8",9564853.35965942
"TOP2A",9564611.90534118
"CRYL1",9561380.57051881
"ZEB2",9560515.87542098
"CHRD",9560159.34360794
"ANXA8",9559024.03694737
"ZNF721",9557827.70801411
"SDK1",9557370.26271159
"MYOT",9556909.36518623
"RGPD8",9555845.02379941
"SH3RF3",9553506.83293113
"s__Leptotrichia sp. oral taxon 847",9553312.36508718
"s__Parabacteroides goldsteinii",9551831.88839237
"s__Pseudomonas sp. MSPm1",9549791.75149445
"SLCO4C1",9549238.58268925
"g__Actinoalloteichus",9548815.88370662
"s__Prevotella jejuni",9548162.20447098
"NMNAT2",9548036.12825455
"MCTP2",9547920.49103915
"ZNF713",9547874.62456836
"SERTAD4",9547150.74408679
"APCDD1",9545071.42249867
"o__Cantharellales",9544621.80147605
"f__Ceratobasidiaceae",9544621.80147605
"g__Rhizoctonia",9544621.80147605
"s__Rhizoctonia solani",9544621.80147605
"AQP7",9540540.41181997
"AGER",9539659.93277672
"KLHL30",9538196.26619093
"CPNE1",9537300.96221974
"MFSD6",9537024.21366156
"MIR221",9533932.6532099
"CFP",9532701.43014065
"FABP1",9532465.78484978
"TSNARE1",9531879.97286609
"ENPP1",9530772.35092497
"MIR506",9530730.62761096
"KCNJ11",9530579.35441039
"PTPRZ1",9530497.05362689
"CCDC8",9529869.97770049
"PKD1L1",9527871.85035901
"OSR2",9527391.82954536
"CST1",9527340.3744113
"GAS2",9525916.11803124
"SDC1",9525185.8394795
"MMP12",9525046.0019212
"MIR212",9523017.92308359
"SNORD127",9522741.7673659
"GREB1L",9521149.10666706
"AMIGO2",9521123.61921559
"LMO3",9520875.88896291
"EFCAB6",9519164.59753129
"PEG3",9518989.82092978
"F12",9518781.75869046
"PCSK1",9518131.65191794
"LAMC3",9517650.43172018
"f__Tsukamurellaceae",9517590.61993327
"g__Tsukamurella",9517590.61993327
"g__Cutibacterium",9516776.87146565
"MT1G",9516774.28942572
"C5",9516537.32290615
"DNAH7",9514847.70978126
"PLXNA4",9514557.83266479
"SPANXC",9513269.31342762
"ZNF470",9512993.23277437
"C5AR1",9512400.56276969
"SCN2A",9512113.33963562
"CYB5R2",9510865.98760172
"TFAP2A",9507403.75124778
"SFRP2",9507017.90312773
"PLCH2",9506489.9084466
"s__Streptococcus anginosus",9506447.5314552
"NAV1",9505353.02269984
"ZNF503",9504370.20767592
"IGF2",9503369.19943045
"SYNGR1",9501884.57517336
"CLDN5",9501076.07709539
"FANK1",9501056.90971992
"LBP",9498343.76072923
"LYVE1",9498295.3762389
"PYGO1",9497837.06323206
"PGC",9497705.22821972
"C21orf58",9497416.76606487
"CHRNE",9494980.7818251
"TBXA2R",9494157.69726871
"FREM2",9492978.67631314
"ZNF493",9491553.78195741
"MIR181C",9490446.75578588
"HPX",9489653.66412761
"s__Bordetella holmesii",9489126.24461153
"PCDH10",9488936.29375097
"SPTB",9487648.92107136
"FAM177B",9486059.99561163
"C6",9485977.41868557
"MED12L",9485693.66879206
"LBR",9485607.98879153
"PLAU",9485155.715611
"CHI3L1",9485148.47740861
"s__[Eubacterium] cellulosolvens",9484900.60219229
"LOXL4",9484241.03111154
"MEX3A",9483459.19854908
"MYOM2",9482866.07592221
"PCDHGB8P",9481110.29787265
"ULK4P3",9478989.94410743
"FAM3B",9477940.73103058
"MIR651",9476874.85880106
"s__Pseudomonas sp. XWY-1",9474885.76485635
"BDKRB2",9474572.48964277
"INPP5J",9474380.93139951
"CAPN3",9473671.94610975
"o__Magnaporthales",9471967.06495456
"f__Pyriculariaceae",9471967.06495456
"g__Pyricularia",9471967.06495456
"ANKRD20A11P",9471003.57531592
"RAPGEF4",9470427.56167913
"MIR598",9468991.14688362
"SLIT2",9468894.05010057
"s__Mycobacterium simiae",9468751.89795428
"IGFLR1",9465638.82194752
"PDE6A",9464438.28132141
"TGFBR3",9464233.73362204
"MALAT1",9463760.79573867
"NXPH4",9462736.07968403
"MPDZ",9462393.83495835
"NFIB",9461301.31520854
"SYT15",9461211.05275469
"SCAMP5",9460206.50857696
"SNORD116-10",9458739.97946066
"SFN",9456868.594308
"RUNDC3A",9456115.83115
"RERG",9454931.1434209
"ALDOC",9454582.0613385
"MIR1284",9452181.75652455
"DCN",9451060.52404923
"CX3CL1",9448136.28772306
"SBSN",9447807.92497008
"SMPDL3B",9447694.43279278
"MBNL1",9446817.31381449
"PCDHB9",9446403.10167707
"REEP1",9446263.72054957
"HLA-DPA1",9445542.61419255
"ATRNL1",9444623.21488782
"FBXL13",9443794.38279205
"C7",9443370.00025856
"SPOCK1",9443281.58639632
"NCF1",9443175.54984261
"CD8B",9443144.22600297
"MYO10",9442789.76785497
"SATB1",9442719.16934669
"GJA5",9440976.56923589
"MIR27B",9440113.60858351
"GAD1",9439993.68353177
"ITPRIPL1",9438450.86466887
"MIR450A2",9437407.7871061
"CPE",9436912.02609154
"PCDHGA2",9435939.8443546
"MAP1B",9434932.90112834
"CACNA2D1",9434811.64499209
"GAGE10",9432581.74357514
"MIR3609",9432461.17863652
"NRIP3",9431459.08185288
"ANKRD18A",9431029.69111428
"g__Actinosynnema",9430818.23397715
"CADM1",9430450.90852472
"MEST",9429321.27647144
"NT5DC3",9428750.87964367
"CRTAC1",9428006.40542522
"NLGN3",9427252.5039651
"GALE",9426676.79198171
"CLCA2",9423549.02970826
"CYFIP2",9422029.99198511
"WNT11",9421114.36035234
"VEGFC",9421053.64022599
"ZNF853",9420120.20596887
"PMEPA1",9419348.71477712
"s__Burkholderia metallica",9417881.65287967
"ACTC1",9411966.47394933
"CDHR3",9410951.6493569
"TMEFF2",9409708.25151707
"GATA3",9409662.29174876
"CCDC40",9408994.04613637
"APBA2",9408247.35752936
"EGR3",9408188.73204627
"IQCA1",9404888.13669328
"C11orf52",9404131.50688172
"MIR621",9403811.25398524
"GAMT",9402758.75959171
"s__Streptomyces rimosus",9402576.07741668
"MIR550A3",9402413.52279619
"s__Streptococcus pyogenes",9402378.39368858
"BEST1",9401725.500352
"SYBU",9400904.96306968
"KDR",9400432.74285134
"SNORA30",9399562.02893408
"s__Moraxella cuniculi",9396871.98898369
"LURAP1L",9395789.06332437
"CYYR1",9392971.51133955
"GLIS3",9392648.44332205
"LIMD2",9390951.27868829
"s__Candida dubliniensis",9390504.04090615
"MIR320B1",9389943.57985171
"ZNF321P",9388773.12906503
"PCDHA12",9386866.88899107
"S100A8",9386780.02765382
"PLAT",9386179.11621481
"PAK3",9385790.16153649
"s__Sphingomonas sp. NIC1",9384100.62902228
"CLEC2D",9383882.81296822
"g__Kineobactrum",9383025.12516019
"s__Kineobactrum salinum",9383025.12516019
"EFCAB3",9382103.64601636
"HCAR1",9382079.37160924
"MIR548K",9381518.2666362
"ERBB3",9380803.436592
"FLRT3",9380209.95912756
"SLC10A6",9379347.35434423
"ATG9B",9377789.59899065
"ZNF676",9374751.01513082
"MIR769",9373632.80590918
"P2RX1",9372631.62243136
"GABRE",9371667.08670601
"IGF2BP3",9371022.5201542
"FLNA",9370434.14100151
"NR4A1",9367902.7887738
"ZNF546",9366504.79931936
"UBTD1",9364795.08365062
"PYHIN1",9364697.15941235
"TST",9364566.00192621
"s__Phreatobacter sp. NMCR1094",9363703.55500219
"MIR647",9363515.90367913
"TAGAP",9363463.34096256
"SATB2",9363022.89699684
"NOVA2",9362953.77388795
"SLC11A1",9362601.26428176
"NPR1",9362505.52809212
"MIR589",9361796.46977148
"S100B",9361276.67064983
"SNORD116-4",9361195.65846306
"FAM131A",9360534.98515066
"HR",9359877.80650988
"NCAM2",9359473.70137708
"MOV10L1",9357924.64717764
"CTAGE9",9357140.01602063
"ENOX1",9356695.33040513
"ETV4",9353513.01339225
"ZNF331",9352683.35251863
"SOX2",9351965.16255158
"BCAT1",9351712.50079937
"PAK6",9350945.09510097
"SOX5",9350359.84882373
"MIR1225",9349450.41191909
"ZNF761",9345592.27435033
"MIR1250",9345185.50738835
"KYNU",9344039.35963548
"BSCL2",9343373.25279676
"SHROOM3",9342322.49087855
"SEMA3B",9342283.37324331
"BATF",9340758.1675705
"C1QTNF1",9340365.58428071
"GAL",9336839.56348444
"SNORD124",9335995.27624454
"ABCA12",9333940.05040041
"HYDIN",9333494.60258984
"RASSF9",9333409.62700664
"EDIL3",9332482.37622317
"OLFML2B",9329259.43609391
"s__Kitasatospora albolonga",9328304.0319936
"PLCL1",9328261.68361402
"s__Sphaerospermopsis torques-reginae",9324800.5485085
"GFRA1",9324514.49903824
"NUDT12",9323042.27695466
"FAM106A",9321416.74558411
"HLA-DQA1",9320581.31947004
"DUOXA1",9318876.84095556
"CXCR6",9317289.68621976
"OLFML2A",9315909.72827829
"PCSK5",9315793.75013559
"METRNL",9315730.91691448
"MIR599",9312435.95968539
"SNORA79",9311819.13237446
"f__Saprospiraceae",9311449.49343346
"g__Saprospira",9311449.49343346
"s__Saprospira grandis",9311449.49343346
"ACAP1",9310427.63476908
"s__Coxiella burnetii",9310303.34657342
"TIMD4",9309815.88848773
"STON1-GTF2A1L",9309111.96661692
"SORCS2",9308460.91696807
"f__Actinopolymorphaceae",9307197.50396703
"g__Actinopolymorpha",9307197.50396703
"s__Actinopolymorpha singaporensis",9307197.50396703
"CD83",9305804.50766237
"TSPYL5",9303119.57064109
"MIRLET7I",9302810.0563881
"IL1R1",9302525.80249973
"IL21R",9301926.26861669
"AOAH",9299147.65402864
"TMC5",9294384.19775933
"ABCA8",9293294.58645742
"CHST7",9293237.9250732
"HTRA3",9292632.19901602
"ARHGEF6",9292046.57635261
"CYSTM1",9290813.14427204
"NRXN2",9286444.89424424
"SLC27A2",9282830.10979119
"SCEL",9282091.56726899
"CKMT1A",9281922.35551954
"GRIN2C",9279602.04848959
"FRMD3",9279580.72133166
"CACNB2",9279019.73508182
"LSAMP",9277723.89988694
"TSHZ2",9277674.6174586
"SNORD115-30",9277121.60021026
"TUBB4A",9276420.97699984
"SCHIP1",9276243.05657926
"TMTC2",9275376.21499785
"MST1",9275084.8491302
"CELP",9274694.59420492
"FAM174A",9274662.33717695
"ADAMTS14",9271829.74695733
"ACVR1C",9271024.26736761
"C1QTNF7",9269367.68800022
"CD52",9268956.27149029
"MIR1231",9268273.74677146
"IGF1",9267855.18150074
"GSDMB",9266565.87641104
"RPL21",9266149.79657869
"SEMA3D",9265243.30113482
"CABYR",9263982.36074127
"CHRNB1",9261148.63880656
"EBF4",9259996.3765086
"TWSG1",9259677.35787542
"TBC1D2",9257491.7459602
"ALG1L",9257102.89505235
"AMOT",9256074.04789873
"UBE2D4",9256019.59885402
"WFS1",9255702.79980664
"TACC2",9255288.44963084
"PPIL6",9253484.82997074
"SERPIND1",9253432.68111978
"g__Streptosporangium",9252946.37307503
"s__Streptosporangium sp. 'caverna'",9252946.37307503
"OSCP1",9252552.96442755
"IGFBP5",9252357.7860586
"MYOCD",9251968.16108996
"TSTD1",9251515.7301844
"GGT1",9251515.59176757
"F3",9251458.34262844
"TRDN",9251183.80832281
"s__Burkholderia sp. LA-2-3-30-S1-D2",9250374.62542204
"MYH4",9248588.64210057
"RELN",9246050.62927906
"TMEM132A",9245976.93115631
"ZNF610",9245379.77028411
"ALDH5A1",9244561.37936434
"CEACAM5",9242131.262395
"TLR7",9240893.42404001
"CSPG4",9240506.93919678
"SGTB",9240371.86603755
"MPV17L",9239203.48288556
"COL11A1",9234678.51193007
"COL6A2",9232945.1988145
"PTPRE",9232857.98136007
"SLC45A1",9230604.53314693
"PSD3",9229694.35153327
"ANPEP",9229622.86178521
"WNK3",9229543.50408783
"ZIK1",9227462.56561826
