"node","betweencent"
"ANKH",164.75
"ANKK1",75.2
"ANKLE1",510.916666666667
"ANKMY1",28394.9678571429
"ANKRD1",0
"ANKRD11",42752.3923611111
"ANKRD13B",0
"ANKRD18A",0
"ANKRD18B",0
"ANKRD18DP",23960.7576479077
"ANKRD19P",2
"ANKRD2",2.25
"ANKRD20A1",523.5
"ANKRD20A11P",0
"ANKRD20A2",359.25
"FAM205A",0
"FAM209A",0
"FAM209B",63.75
"FAM20A",0
"FAM20C",3
"FAM210B",2947.775
"FAM215A",5519.8
"FAM216A",837.041666666667
"FAM216B",0
"FAM217A",132
"FAM24B",0
"FAM25A",0
"FAM25C",0
"FAM27C",2567.83928571429
"FAM3B",0
"FAM3D",0
"FAM41C",186.333333333333
"FAM43A",0
"FAM43B",598.041666666667
"FAM47A",0
"FAM47B",32.75
"FAM47C",307.75
"FAM47E",0
"FAM47E-STBD1",0
"FAM49A",3
"FAM50B",0
"FAM53A",1125.45833333333
"FAM66B",0
"FAM66C",21271.4922494173
"FAM66E",36482.5022005772
"FAM71A",1852.08888888889
"FAM71C",4
"FAM71D",0
"FAM71E1",0
"FAM71E2",4
"FAM71F1",88.0833333333333
"FAM71F2",0
"FAM72A",0
"FAM72B",0
"FAM72D",0
"FAM74A1",167.416666666667
"FAM74A4",229.083333333333
"FAM78A",672.5
"FAM78B",26
"FAM81A",0
"FAM81B",0
"FAM83A",0
"FAM83B",0
"FAM83C",0
"FAM83D",0
"FAM83E",0
"FAM83F",0
"FAM83G",274.666666666667
"FAM83H",0
"FAM86B1",5727.21212121212
"FAM86B2",1329.25
"FAM86C2P",632
"FAM89A",1472.02777777778
"FAM90A1",0
"FAM92B",0
"FAM95B1",43.75
"FAM98C",74078.6853174602
"FAM9A",21.75
"FAM9B",0
"FAM9C",229.25
"FANCA",6984.81108058608
"FANCB",0
"FANCE",7506.32202380953
"FANCF",4611.14166666667
"FANK1",0
"FAP",0
"FAR2",0
"FAS",696.958333333333
"FASLG",0
"FASN",1945.16666666667
"FAT1",3665.44722222223
"FAT2",0
"FAT3",0
"FAT4",0
"FATE1",0
"FAU",244.75
"FAXC",0
"FBF1",2959.95833333333
"FBLIM1",282.583333333333
"FBLL1",0
"FBLN1",0
"FBLN2",0
"FBLN5",0
"FBLN7",12
"FBN1",0
"FBN2",0
"FBN3",0
"FBP1",0
"FBP2",0
"FBXL12",2069.20833333334
"FBXL13",0
"FBXL14",1406.54563492064
"FBXL15",472.933333333333
"FBXL16",0
"FBXL19-AS1",176.458333333333
"FBXL2",87373.4530644794
"FBXL22",10
"FBXL6",152895.696230159
"FBXL7",622.25
"FBXL8",1
"FBXO15",97.8333333333333
"FBXO16",0
"FBXO17",0
"FBXO2",0
"FBXO24",929
"FBXO27",0
"FBXO32",0
"FBXO36",47.4166666666667
"FBXO39",0
"FBXO40",9037.83416889484
"FBXO41",0
"FBXO43",0
"FBXO44",11664.6916666667
"FBXO45",24219.1222222222
"FBXO47",28440.15
"FBXO48",3011.85416666667
"FBXO5",0
"FBXO6",230.892857142857
"FBXW10",9.75
"FBXW12",253.625
"FBXW4P1",0
"FBXW9",5090.98863636363
"FCAMR",0
"FCAR",0
"FCER1A",0
"FCER1G",510.083333333333
"FCER2",0
"FCGBP",0
"FCGR1A",0
"FCGR1B",0
"FCGR2A",405.916666666667
"FCGR2B",0
"FCGR3A",0
"FCGR3B",0
"FCGRT",223585.42703824
"FCHO1",117.166666666667
"FCN1",0
"FCN2",0
"FCN3",0
"FCRL1",0
"FCRL2",0
"FCRL3",0
"FCRL4",261.541666666667
"FCRL5",0
"FCRL6",0
"FCRLA",0
"FCRLB",34.875
"FDCSP",0
"FDXR",20.5
"FEN1",79.25
"FER1L4",5627.94999999999
"FER1L5",22476.7333333333
"FER1L6",0
"FERD3L",240
"FERMT1",0
"FERMT2",67703.8166666665
"FERMT3",0
"FES",21115.2178571428
"FETUB",0
"FEV",50.25
"FEZ1",10
"FEZF1",0
"FEZF2",644.0625
"FFAR1",0
"FFAR2",0
"FFAR3",0
"FGA",0
"FGB",0
"FGD1",3000.83333333333
"FGD2",680.333333333333
"FGD3",2302.7
"FGD5",301.833333333333
"FGD5-AS1",131990.73771645
"FGD6",2176.3
"FGF1",24.25
"FGF10",0
"FGF11",0
"FGF12",0
"FGF13",0
"FGF14",0
"FGF14-IT1",36593.2857142857
"FGF16",0
"FGF17",0
"FGF18",0
"FGF19",0
"FGF2",1360.91666666667
"FGF20",0
"FGF21",0
"FGF22",0
"FGF23",172.7
"FGF3",65.8333333333333
"FGF5",0
"FGF6",97.3333333333333
"FGF7",0
"FGF8",0
"FGF9",4
"FGFBP1",0
"FGFBP2",0
"FGFBP3",544.75
"FGFR1",379.107142857143
"FGFR2",0
"FGFR3",0
"FGFR4",0
"FGFRL1",263.916666666667
"FGG",0
"FGL1",0
"FGL2",0
"FGR",0
"FHAD1",0
"FHDC1",2
"FHIT",0
"FHL1",231.583333333333
"FHL2",0
"FHL3",670.333333333333
"FHL5",0
"FHOD3",0
"FIBCD1",0
"FIBIN",13
"FICD",7388.25
"FIGLA",146.375
"FIGN",0
"FIGNL1",3720.775
"FIGNL2",327.502380952381
"FILIP1",0
"FILIP1L",469.85
"FITM1",0
"FITM2",676.833333333333
"FIZ1",0
"FJX1",12
"FKBP10",4397.41011904762
"FKBP14",0
"FKBP1B",0
"FKBP5",435.75
"FKBP6",1327.29166666667
"FKBP7",0
"FKBPL",11321.3553571429
"FKRP",3738
"FLG",0
"FLG2",0
"FLI1",5200.05
"FLJ12825",66960.4278589465
"FLJ13224",35523.3976190476
"FLJ16779",1365.625
"FLJ20021",0
"FLJ22447",0
"FLJ30679",240869.081920227
"FLJ33534",7979.19166666667
"FLJ36000",1333.05
"FLJ37453",7917.38333333333
"FLJ40194",637.571428571428
"FLJ42102",238
"FLJ42393",302.25
"FLNA",0
"FLNC",0
"FLRT1",617.141666666667
"FLRT2",0
"FLRT3",0
"FLT3",874.083333333333
"FLT3LG",0
"FLT4",0
"FLVCR2",199.25
"FMN1",2653.70833333333
"FMN2",0
"FMNL1",1246
"FMO1",0
"FMO2",0
"FMO3",0
"FMO4",22.5
"FMO5",50
"FMO6P",175.875
"FMO9P",0
"FMOD",0
"FMR1-AS1",990.391666666667
"FMR1NB",3
"FN1",0
"FN3K",30.25
"FNDC1",0
"FNDC4",0
"FNDC5",8.5
"FNDC7",6239.83333333333
"FNDC8",3171.96666666667
"FNDC9",1006
"FNTB",333.7
"FOLH1",0
"FOLH1B",0
"FOLR1",0
"FOLR2",0
"FOLR3",0
"FOS",734.641666666667
"FOSB",0
"FOSL1",0
"FOSL2",2360.08333333333
"FOXA1",0
"FOXA2",0
"FOXA3",0
"FOXB1",0
"FOXB2",1618.91666666667
"FOXC1",1.75
"FOXC2",0
"FOXD1",0
"FOXD2",0
"FOXD3",0
"FOXD4",0
"FOXD4L1",0
"FOXD4L3",17.1666666666667
"FOXD4L4",2580.95833333333
"FOXD4L5",1624.625
"FOXD4L6",141.958333333333
"FOXE1",0
"FOXE3",17.5
"FOXF1",0
"FOXF2",0
"FOXG1",0
"FOXH1",0
"FOXI1",0
"FOXI2",693.5
"FOXI3",0
"FOXJ1",0
"FOXL1",0
"FOXL2",0
"FOXM1",0
"FOXN1",0
"FOXN4",0
"FOXO3B",13380.625
"FOXP2",0
"FOXP3",96.3333333333333
"FOXP4",68349.1834415584
"FOXQ1",0
"FOXR1",11333.5482142857
"FOXR2",9
"FOXRED2",43334.4853174603
"FOXS1",0
"FPGT-TNNI3K",0
"FPR1",0
"FPR2",0
"FPR3",238.5
"FRAS1",0
"FRAT1",17028.4458333333
"FRAT2",2
"FREM1",0
"FREM2",0
"FREM3",4165.83333333333
"FRG2",11.5
"FRG2B",0
"FRG2C",19.5
"FRK",318.25
"FRMD1",0
"FRMD3",0
"FRMD4A",24366.5535714286
"FRMD4B",375.75
"FRMD5",0
"FRMD6",3
"FRMD6-AS1",0
"FRMD7",124.5
"FRMD8P1",137676.677128427
"FRMPD1",0
"FRMPD2",0
"FRMPD4",0
"FRRS1",53.9166666666667
"FRS2",547.266666666667
"FRY",6435.83333333333
"FRZB",0
"FSCB",655
"FSCN1",26029
"FSCN2",0
"FSCN3",5718.18253968254
"FSD1",0
"FSD1L",5853.725
"FSD2",0
"FSHR",20.6666666666667
"FSIP1",194.166666666667
"FSIP2",3116.89166666667
"FST",0
"FSTL1",7953.975
"FSTL3",0
"FSTL4",0
"FSTL5",0
"FTCD",0
"FTH1",0
"FTHL17",246.375
"FTMT",9994.19007936508
"FTX",804.891666666667
"FUT1",15408.5666666667
"FUT2",0
"FUT3",0
"FUT4",3751.83174603175
"FUT5",0
"FUT6",0
"FUT7",96.6666666666667
"FUT9",3444.34880952381
"FUZ",522.5
"FXYD1",0
"FXYD2",0
"FXYD3",0
"FXYD4",0
"FXYD6",8
"FXYD7",0
"FYN",3695.29166666667
"FZD1",0
"FZD10",0
"FZD2",344.75
"FZD3",1345.08333333333
"FZD4",28625.9967948718
"FZD5",0
"FZD6",774.833333333333
"FZD7",0
"FZD8",80.0833333333333
"FZD9",0
"G0S2",0
"G6PC",0
"G6PC2",1528.29166666667
"GAA",4598.03333333333
"GAB3",4608.54166666667
"GABBR1",22
"GABBR2",0
"GABRA1",0
"GABRA2",0
"GABRA3",0
"GABRA4",6788.85833333333
"GABRA5",0
"GABRA6",0
"GABRB1",0
"GABRB2",0
"GABRB3",0
"GABRD",0
"GABRE",0
"GABRG1",732.82703962704
"GABRG2",0
"GABRG3",0
"GABRP",0
"GABRQ",0
"GABRR1",0
"GABRR2",47.75
"GABRR3",1006.2996031746
"GAD1",0
"GAD2",0
"GADD45A",19.25
"GADD45B",112.333333333333
"GADD45G",0
"GADL1",392.583333333333
"GAGE1",0
"GAGE10",0
"GAGE12B",0
"GAGE12C",0
"GAGE12E",0
"GAGE13",276.916666666667
"GAGE2B",0
"GAGE2E",0
"GAL",0
"GAL3ST1",0
"GAL3ST2",0
"GAL3ST3",1758.9
"GAL3ST4",0
"GALE",944.775
"GALK1",31.75
"GALM",1
"GALNT10",23685.475
"GALNT12",26.25
"GALNT13",0
"GALNT14",0
"GALNT3",2
"GALNT4",3624.54166666667
"GALNT5",0
"GALNT6",0
"GALNT7",32638.8492424243
"GALNT9",0
"GALNTL5",132.8125
"GALNTL6",0
"GALP",660.15
"GALR1",2217.13174603175
"GALR2",0
"GALR3",446.616666666667
"GAMT",0
"GAP43",0
"GAPDHS",1.5
"GAPT",0
"GARNL3",478.825
"GAS1",0
"GAS2",0
"GAS2L1",258560.995923521
"GAS2L2",143
"GAS2L3",0
"GAS5",0
"GAS6",1964.25
"GAS7",0
"GAST",2
"GATA1",0
"GATA2",2
"GATA3",0
"GATA4",0
"GATA5",141.916666666667
"GATA6",0
"GATM",0
"GBA3",0
"GBGT1",7
"GBP1",335.433333333333
"GBP1P1",0
"GBP2",3422.875
"GBP3",304.833333333333
"GBP4",0
"GBP5",0
"GBP6",0
"GBP7",0
"GBX1",0
"GBX2",0
"GC",0
"GCAT",16
"GCG",0
"GCGR",0
"ANKRD20A4",0
"ANKRD20A8P",0
"ANKRD22",0
"ANKRD23",28
"ANKRD24",522.5
"ANKRD26",105.416666666667
"ANKRD29",0
"ANKRD30A",0
"ANKRD30B",0
"ANKRD30BL",0
"ANKRD31",7012.375
"ANKRD33",0
"ANKRD33B",806.35
"ANKRD34A",2457.03333333333
"ANKRD34B",106.5
"ANKRD34C",136373.116152598
"ANKRD35",0
"ANKRD36",334.416666666667
"ANKRD36B",181.75
"ANKRD36BP2",0
"ANKRD37",0
"ANKRD44",6325.49166666667
"ANKRD45",0
"ANKRD46",0
"ANKRD53",830.166666666667
"ANKRD54",3781.54166666667
"ANKRD55",116
"ANKRD6",622.75
"ANKRD63",23697.2004837483
"ANKRD65",0
"ANKRD7",0
"ANKRD9",0
"ANKS1B",0
"ANKS4B",0
"ANKUB1",538
"ANLN",159.5
"ANO1",0
"ANO2",185.166666666667
"ANO3",15
"ANO4",0
"ANO5",0
"ANO7",751.333333333333
"ANO9",0
"ANP32C",2
"ANP32D",0
"ANPEP",0
"ANTXR1",2159.5
"ANTXR2",2414.49166666667
"ANTXRL",102
"ANXA1",1359.98333333333
"ANXA10",0
"ANXA13",0
"ANXA3",0
"ANXA4",8104.99545454546
"ANXA8",0
"ANXA8L1",0
"ANXA9",144.783333333333
"AOAH",9
"AOC2",43
"AOC3",0
"AOX1",0
"GCH1",487.5
"GCHFR",0
"GCK",207.833333333333
"GCKR",0
"GCLC",3866.25
"GCLM",0
"GCM1",1861.16666666667
"GCM2",43
"GCNT1",70.3333333333333
"GCNT2",304.45
"GCNT3",0
"GCNT4",0
"GCNT7",1025.41666666667
"GCOM1",170366.210244361
"GDA",0
"GDAP1",12077.8499999999
"GDAP1L1",0
"GDF10",0
"GDF11",298.583333333333
"GDF15",827.166666666667
"GDF2",0
"GDF3",0
"GDF5",61.3333333333333
"GDF6",0
"GDF7",0
"GDF9",11.25
"GDNF",2
"GDPD1",1042.83333333333
"GDPD2",0
"GDPD3",0
"GDPD4",0
"GDPD5",0
"GEM",0
"GEMIN7",0
"GEN1",430578.104220781
"GFAP",0
"GFI1",706.142857142857
"GFI1B",0
"GFOD1",3206.20833333333
"GFPT2",0
"GFRA1",0
"GFRA2",0
"GFRA3",0
"GFRAL",39717.3698565323
"GGH",0
"GGN",969.145454545455
"GGNBP1",9433.41382473735
"GGT1",25
"GGT3P",29.4583333333333
"GGT5",0
"GGT6",0
"GGT7",2405.83333333333
"GGTA1P",0
"GGTLC1",0
"GGTLC2",431.5
"GH1",0
"GH2",79.25
"GHDC",85210.4714285715
"GHR",0
"GHRH",3
"GHRHR",860.196428571429
"GHRL",0
"GHRLOS",1093.91666666667
"GHSR",0
"GIMAP1",823.791666666667
"GIMAP1-GIMAP5",174.75
"GIMAP2",684.116666666667
"GIMAP4",475.958333333333
"GIMAP5",0
"GIMAP6",3281.33333333333
"GIMAP7",0
"GIMAP8",6005.60892857143
"GINS1",0
"GINS2",31
"GINS3",0
"GINS4",10
"GIP",0
"GIPC2",2565.75
"GIPC3",1304.75
"GIPR",0
"GJA1",9
"GJA10",1881.01666666667
"GJA3",697.583333333333
"GJA4",408.333333333333
"GJA5",0
"GJA8",0
"GJA9",0
"GJB1",0
"GJB2",0
"GJB3",0
"GJB4",379.5
"GJB5",0
"GJB6",0
"GJB7",793.166666666667
"GJC1",3400.375
"GJC2",0
"GJC3",0
"GJD2",0
"GJD3",63562.1017857142
"GJD4",157.25
"GK",709.458333333333
"GK2",1533.80555555556
"GK3P",942.166666666667
"GKAP1",7
"GKN1",0
"GKN2",0
"GLB1L",1769.29166666667
"GLB1L2",0
"GLB1L3",0
"GLCCI1",14863.0011904762
"GLCE",3874.95595238095
"GLDC",0
"GLDN",0
"GLG1",815.666666666667
"GLI1",27
"GLI2",0
"GLI3",0
"GLI4",8874.275
"GLIPR1",0
"GLIPR1L1",0
"GLIPR1L2",0
"GLIPR2",0
"GLIS1",0
"GLIS2",62.25
"GLIS3",0
"GLIS3-AS1",0
"GLOD5",0
"GLP1R",28267.25
"GLP2R",0
"GLRA1",5.66666666666667
"GLRA2",0
"GLRA3",14
"GLRA4",113.416666666667
"GLRB",0
"GLRX",901.366666666667
"GLS2",0
"GLT1D1",0
"GLT8D2",0
"GLTPD2",0
"GLUD2",942.613095238095
"GLYAT",0
"GLYATL1",0
"GLYATL2",0
"GLYATL3",71
"GLYCTK",32
"GMFG",4641.62142857143
"GML",15
"GMNC",115.016666666667
"GMNN",21647.4416666667
"GMPR",0
"GNA14",0
"GNA15",0
"GNAI1",0
"GNAL",0
"GNAO1",0
"GNAT1",2084.375
"GNAT2",1787.625
"GNAT3",0
"GNAZ",0
"GNB1L",0
"GNB3",1537.16666666667
"GNB4",435.5
"GNB5",31149.3753746253
"GNG10",21793.7706349206
"GNG11",0
"GNG12",15
"GNG13",0
"GNG2",0
"GNG3",0
"GNG4",0
"GNG7",0
"GNG8",0
"GNGT1",0
"GNGT2",0
"GNLY",0
"GNMT",0
"GNPDA2",101679.735003395
"GNPNAT1",126743.988888889
"GNRH1",0
"GNRH2",0
"GNRHR",396.916666666667
"GOLGA2P5",0
"GOLGA6A",245.5
"GOLGA6B",14.25
"GOLGA6C",1062.875
"GOLGA6D",0
"GOLGA6L1",0
"GOLGA6L10",167.5
"GOLGA6L6",0
"GOLGA6L9",33394.1380952381
"GOLGA7B",43.25
"GOLGA8A",65
"GOLGA8B",0
"GOLGA8DP",0
"GOLGA8F",0
"GOLGA8IP",2401.45833333333
"GOLM1",10
"GOLT1A",0
"GOT1L1",37402.1497335997
"GP1BA",0
"GP2",0
"GP5",636.32619047619
"GP6",0
"GP9",3
"GPA33",1769.25
"GPAM",0
"GPAT2",0
"GPBAR1",0
"GPC1",0
"GPC2",0
"GPC3",0
"GPC4",0
"GPC5",0
"GPC6",0
"GPD1",0
"GPD1L",23.5
"GPHA2",0
"GPIHBP1",0
"GPLD1",0
"GPM6A",0
"GPM6B",0
"GPNMB",0
"GPR1",0
"GPR101",1178.73333333333
"GPR119",69472.4930226637
"GPR12",2650.07182539683
"GPR132",24.375
"GPR135",30
"GPR137B",2620.25
"GPR137C",10.5
"GPR139",0
"GPR141",0
"GPR142",1325.15833333333
"GPR143",0
"GPR146",268.205952380952
"GPR148",28
"GPR149",0
"GPR15",0
"GPR150",119.97619047619
"GPR151",1350.2
"GPR152",125.5
"GPR153",8
"GPR155",20.25
"GPR156",494
"GPR157",442.166666666667
"GPR158",0
"GPR160",1.375
"GPR161",4699.25
"GPR162",64
"GPR17",0
"GPR171",0
"GPR173",0
"GPR174",0
"GPR176",0
"GPR179",22329.8541847042
"GPR18",15
"GPR180",0.666666666666667
"GPR182",0
"GPR183",0
"GPR19",6
"GPR20",0
"GPR21",0
"GPR22",1713.33333333333
"GPR25",194.666666666667
"GPR26",78736.0598346099
"GPR27",0
"GPR3",0
"GPR31",180.45
"GPR32",12200.9165494228
"GPR33",1.33333333333333
"GPR34",19878.0928571429
"GPR35",739.75
"GPR37",0
"GPR37L1",0
"GPR39",0
"GPR4",630.058333333333
"GPR45",35
"GPR50",0
"GPR52",84.5833333333333
"GPR55",17966.9954365079
"GPR6",36.3333333333333
"GPR61",16
"GPR62",1958.71785714286
"GPR63",6
"GPR65",54.25
"GPR68",6.33333333333333
"GPR75",3272.22976190476
"GPR78",0
"GPR82",4
"GPR83",3759.23333333333
"GPR84",0
"GPR85",277.875
"GPR87",0
"GPR88",8993.15833333333
"GPRASP1",1606.08333333333
"GPRASP2",0
"GPRC5A",0
"GPRC5B",0
"GPRC5C",0
"GPRC5D",0
"GPRC6A",25
"GPRIN1",324.916666666667
"GPRIN2",0
"GPRIN3",37.8666666666667
"GPSM1",0
"GPSM2",57657.4899877901
"GPSM3",0
"GPT",0
"GPT2",8
"GPX2",0
"GPX3",66
"GPX7",476.5
"GPX8",21.25
"GRAMD1B",0
"GRAMD1C",185.5
"GRAP",0
"GRAP2",0
"GRAPL",26.1666666666667
"GRASP",3148.83333333333
"GRB14",0
"GRB7",0
"GREB1",0
"GREB1L",0
"GREM1",0
"GREM2",42
"GRHL1",0
"GRHL2",0
"GRHL3",0
"GRIA1",0
"GRIA2",0
"GRIA3",0
"GRIA4",0
"GRID1",0
"GRID2",0
"GRID2IP",746.25
"GRIK1",8.5
"GRIK2",0
"GRIK3",0
"GRIK4",6
"GRIK5",0
"GRIN1",132.333333333333
"GRIN2A",0
"GRIN2B",0
"GRIN2C",0
"GRIN2D",0
"GRIN3A",707.583333333333
"GRIN3B",1836.91666666667
"GRIP1",0
"GRIP2",0
"GRK1",55.4166666666667
"GRK4",28.5
"GRK7",38.9833333333333
"GRM1",1.25
"GRM2",87.5
"GRM3",0
"GRM4",0
"GRM5",0
"GRM6",21467.6083333332
"GRM7",0
"GRM8",0
"GRP",0
"GRPR",86
"GRTP1",0
"GRXCR1",802.290231990231
"GRXCR2",100.25
"GSC",0
"GSDMA",0
"GSDMB",157.416666666667
"GSDMC",0
"GSG1",18432.6666666667
"GSG1L",6037.56944444445
"GSPT2",185.5
"GSTA1",0
"GSTA2",0
"GSTA3",0
"GSTA4",1216.20833333333
"GSTA5",674.416666666667
"GSTM1",0
"GSTM2",190.5
"GSTM3",0
"GSTM5",8965.95
"GSTO2",0
"GSTT2",0
"GSTT2B",0
"GSTZ1",1715.28846153846
"GSX2",4644.80833333333
"GTF2A1L",18564.4621031746
"GTF2I",0
"GTF2IP1",92
"GTPBP3",0
"GTPBP8",0
"GTSE1",28
"GTSF1",0
"GTSF1L",842.391666666667
"GUCA1A",0
"GUCA1B",0
"GUCA1C",20
"GUCA2A",0
"GUCA2B",0
"GUCY1A2",17.6666666666667
"GUCY1B2",0
"GUCY2C",0
"GUCY2D",292.291666666667
"GUCY2F",162656.487121212
"GULP1",0
"GUSBP1",650.458333333333
"GUSBP11",29.75
"GUSBP5",337.5
"GVINP1",0
"GXYLT2",0
"GYG2",0
"GYG2P1",0
"GYPA",1858.38928571429
"GYPB",0
"GYPC",73.5
"GYPE",0
"GYS2",29
"GZMA",0
"GZMB",0
"GZMH",0
"GZMK",0
"GZMM",0
"H19",0
"HAAO",0
"HABP2",0
"HAGHL",0
"HAL",0
"HAMP",0
"HAND1",0
"HAND2",0
"HAO1",0
"HAO2",0
"HAP1",11
"HAPLN1",0
"HAPLN2",4
"HAPLN3",0
"HAPLN4",8157.04166666667
"HARBI1",40060.7845238095
"HAS1",0
"HAS2",0
"HAS3",0
"HAUS5",28626.505952381
"HAVCR1",0
"HAVCR2",33.25
"HBA1",0
"HBA2",0
"HBB",0
"HBD",0
"HBE1",0
"HBEGF",2755.32142857143
"HBG1",0
"HBG2",0
"HBM",0
"HBQ1",0
"HBZ",2518.375
"HCAR1",0
"HCAR2",0
"HCAR3",0
"HCFC1R1",3019.96666666667
"HCG11",16322.8083333333
"HCG18",6505.71785714286
"HCG25",1
"HCG27",291.583333333333
"HCG9",0
"HCK",167.583333333333
"HCLS1",3861.23333333333
"HCN1",0
"HCN2",0
"HCN3",1347.41666666667
"HCN4",0
"HCP5",2683
"HCRT",40.0833333333333
"HCRTR1",72.5
"HCRTR2",1718.51666666667
"HCST",0
"HDAC11",0
"HDAC9",0
"HDC",0
"HDDC3",13
"HDGFL1",127.666666666667
"HDHD3",11
"HDX",303.5
"HEATR4",0
"HECTD2",159.75
"HECW1",0
"HECW2",241.75
"HEG1",2136.08333333333
"HELB",6591.66785714286
"HEMGN",0
"HEMK1",62605.4220238095
"HENMT1",0
"HEPACAM",0
"HEPACAM2",0
"HEPH",15.375
"HEPHL1",0
"HERC5",0
"HERC6",517.464285714286
"HES1",10824.625
"HES2",0
"HES4",0
"HES5",0
"HES6",0
"HES7",1977.625
"HESX1",0
"HEXIM2",10
"HEY1",0
"HEY2",0
"HEYL",0
"HFE",1143.01666666667
"HFM1",0
"HGC6.3",1049.875
"HGD",0
"HGF",0
"HGFAC",0
"HHAT",27
"HHATL",0
"HHEX",0
"HHIP",0
"HHIPL1",217.583333333333
"HHIPL2",0
"HHLA1",213598.256626137
"HHLA2",0
"HHLA3",43050.4863275613
"HIC1",916
"HIC2",16375.0702380952
"HIF3A",0
"HIGD1B",0
"HIGD1C",0
"HIGD2B",7837.44345238095
"HILPDA",14
"HINT2",15349.669047619
"HIP1R",67.5
"HIPK2",8178.3
"HIPK4",30559.1964285716
"AP1B1P1",10497.2303571429
"AP1G2",10946.9845238095
"AP1M2",0
"AP1S2",102407.235047305
"AP1S3",0
"AP3B2",0
"AP3S2",353.541666666667
"APBA1",629.708333333333
"APBA2",0
"APBB1",0
"APBB1IP",0
"APBB3",44856.881547619
"APC2",0
"APCDD1",84.3571428571429
"APCDD1L",0
"APCS",0
"APH1B",248.583333333333
"APLF",53195.0474567099
"APLN",0
"APLNR",0
"APLP1",0
"APLP2",0
"APOA1",0
"APOA2",0
"APOA4",0
"APOA5",0
"APOB",0
"APOBEC1",0
"APOBEC2",0
"APOBEC3A",0
"APOBEC3B",1
"APOBEC3C",32
"APOBEC3D",7488
"APOBEC3G",11
"APOBEC3H",0
"APOBEC4",0
"APOBR",60
"APOC1",0
"APOC1P1",0
"APOC2",0
"APOC3",0
"APOC4",0
"APOD",0
"APOE",1233.41666666667
"APOF",0
"APOH",0
"APOL1",498.666666666667
"APOL3",0
"APOL4",0
"APOL5",2158.41666666667
"APOL6",21897.9797619048
"APOLD1",18.125
"APOM",0
"APOO",1035.85119047619
"APP",0
"AQP1",0
"HIVEP3",712.833333333333
"HJURP",0
"HK2",0
"HK3",0
"HKDC1",391.833333333333
"HLA-A",0
"HLA-B",0
"HLA-C",143.416666666667
"HLA-DMA",193.5
"HLA-DMB",0
"HLA-DOA",0
"HLA-DOB",0
"HLA-DPA1",0
"HLA-DPB1",60.25
"HLA-DPB2",0
"HLA-DQA1",0
"HLA-DQB1",0
"HLA-DQB2",0
"HLA-DRA",156.166666666667
"HLA-DRB1",69.75
"HLA-DRB5",360
"HLA-DRB6",0
"HLA-F",18681.9666666667
"HLA-F-AS1",0
"HLA-J",9052.16944444445
"HLA-L",2518.91666666667
"HLF",0
"HLX",0
"HMCN1",0
"HMGA1",25220.1244047619
"HMGA2",0
"HMGB3",1208.33333333333
"HMGB4",34.25
"HMGCLL1",0
"HMGCS2",0
"HMGN5",0
"HMHB1",0
"HMMR",0
"HMOX1",496.208333333333
"HMSD",0
"HMX1",959.916666666667
"HMX2",5597.1
"HMX3",0
"HNF1A",0
"HNF1A-AS1",1564.66666666667
"HNF1B",0
"HNF4A",0
"HNF4G",50.6666666666667
"HNMT",5549.60476190476
"HNRNPC",0
"HNRNPD",0
"HNRNPF",0
"HNRNPH2",0
"HNRNPKP3",1451964.08055612
"HOGA1",0
"HOMER1",204.5
"HOMER2",191.416666666667
"HOMER3",0
"HOOK1",1
"HOPX",0
"HORMAD1",0
"HORMAD2",314.375
"HOTAIR",39522.522938173
"HOTAIRM1",0
"HOXA-AS3",944.666666666667
"HOXA1",0
"HOXA10",0
"HOXA11",0
"HOXA13",0
"HOXA2",0
"HOXA3",557.5
"HOXA4",0
"HOXA5",0
"HOXA6",0
"HOXA7",0
"HOXA9",0
"HOXB-AS3",0
"HOXB1",1944.18333333333
"HOXB13",0
"HOXB2",0
"HOXB3",0
"HOXB4",0
"HOXB5",0
"HOXB6",0
"HOXB7",0
"HOXB8",0
"HOXB9",0
"HOXC10",0
"HOXC11",0
"HOXC12",7
"HOXC13",0
"HOXC4",0
"HOXC5",0
"HOXC6",0
"HOXC8",0
"HOXC9",0
"HOXD1",0
"HOXD10",0
"HOXD11",0
"HOXD12",17.5
"HOXD13",0
"HOXD3",0
"HOXD4",0
"HOXD8",0
"HOXD9",0
"HP",0
"HPCA",0
"HPCAL4",311.166666666667
"HPD",0
"HPDL",509.625
"HPGD",0
"HPGDS",0
"HPN",0
"HPR",0
"HPSE",0
"HPSE2",0
"HPX",0
"HR",0
"HRC",0
"HRCT1",0
"HRG",0
"HRH1",0
"HRH2",0
"HRH3",21
"HRH4",128205.71343738
"HRK",17203.975
"HRNR",0
"HS3ST1",0
"HS3ST2",0
"HS3ST3A1",0
"HS3ST3B1",0
"HS3ST4",0
"HS3ST5",0
"HS3ST6",9
"HS6ST1",54.3333333333333
"HS6ST2",0
"HS6ST3",0
"HSBP1L1",2
"HSD11B1",0
"HSD11B1L",6473.81388888889
"HSD11B2",0
"HSD17B1",25811.205952381
"HSD17B13",0
"HSD17B14",29
"HSD17B2",0
"HSD17B3",0
"HSD17B6",0
"HSD17B7P2",417.416666666667
"HSD17B8",0
"HSD3B1",0
"HSD3B2",0
"HSD3B7",2155.375
"HSF2BP",0
"HSF4",484.916666666667
"HSF5",19788.3404761905
"HSFX1",0
